achDebitTransId,achWithdrawalAmount,epsAcctNum,epsTranId,tranAmt,tranDate,tranType,efn,pic,postage,crid,masterMid,permitNumber,permitType,permitFinanceNumber,assessmentType,assessmentDetails,custRefNum1,custRefNum2,mailClass,disputeId
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121190,6.88,49993142,903791782,,,,MANIFEST AGGREGATED,,,859420580,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844042,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047924US,860429630,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842390,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,860841672,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843847,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048182US,861382833,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9218490384491000135164,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,859342163,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843175,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,861041812,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272991,6.29,49993142,903791782,,,,MANIFEST AGGREGATED,,,860594966,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844967,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,861539263,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842406,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,860942415,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121077,6.47,49993142,903791782,,,,MANIFEST AGGREGATED,,,858972920,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844356,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,861064131,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843977,6.64,49993142,903791782,,,,MANIFEST AGGREGATED,,,859912341,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843786,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,860746463,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843007,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,860416040,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000273172,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859796691,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843083,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,859848483,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9218490384491000135317,5.39,49993142,903791782,,,,MANIFEST AGGREGATED,,,861238932,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121107,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,860986416,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842765,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,860373038,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842536,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,861230321,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842376,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,860131803,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272410,6.88,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047725US,859801781,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843397,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,860320327,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843410,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,860312403,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844707,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048266US,861561593,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844752,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048280US,861562082,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844950,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048228US,861560318,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844134,4.75,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047890US,860360556,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842758,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,860030084,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272472,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859927777,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842475,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,860103833,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121091,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859096464,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000845117,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048295US,861586000,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842994,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,860337566,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844936,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048200US,861490909,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844868,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048264US,861561511,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844837,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048226US,861560274,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844196,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,860282006,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842789,4.62,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047739US,859840967,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842321,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,859903675,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842628,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,860641761,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843335,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,859852555,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121206,6.88,49993142,903791782,,,,MANIFEST AGGREGATED,,,859787101,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842307,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,858801737,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844943,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048282US,861569390,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842574,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,860378441,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000845056,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,860192825,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272465,6.47,49993142,903791782,,,,MANIFEST AGGREGATED,,,860000986,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843113,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,860454207,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844929,4.62,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048259US,861561328,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842611,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,861157954,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843038,4.62,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047719US,859810121,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121183,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859150213,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272861,9.51,49993142,903791782,,,,MANIFEST AGGREGATED,,,860873158,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842338,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,860039723,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842857,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,,858845942,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272786,9.51,49993142,903791782,,,,MANIFEST AGGREGATED,,,859283474,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843168,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,860953403,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843137,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,860659334,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272830,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859660135,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9218490384491000135379,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,,860079955,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121138,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,860430376,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844493,5.07,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048251US,861561063,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843359,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,861229551,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000845018,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048297US,861596039,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121053,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,860420255,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844462,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048246US,861560880,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272533,5.97,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047783US,859955184,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843229,5.63,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048028US,860757732,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121084,9.51,49993142,903791782,,,,MANIFEST AGGREGATED,,,859342160,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844875,5.56,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048265US,861561541,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844257,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,861250721,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842833,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,860580693,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842314,5.8,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047903US,860382179,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9236290384491000121176,12.27,49993142,903791782,,,,MANIFEST AGGREGATED,,,859645752,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844981,4.89,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048239US,861560694,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843021,4.32,49993142,903791782,,,,MANIFEST AGGREGATED,,,859956413,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844264,6.21,49993142,903791782,,,,MANIFEST AGGREGATED,,,861034784,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843861,4.28,49993142,903791782,,,,MANIFEST AGGREGATED,,,861171471,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843465,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,860103309,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842826,4.75,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047762US,859883189,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842925,4.61,49993142,903791782,,,,MANIFEST AGGREGATED,,,858863776,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9218490384491000135287,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,859995818,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842291,6.21,49993142,903791782,,,,MANIFEST AGGREGATED,,,858979257,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000845094,8.4,49993142,903791782,,,,MANIFEST AGGREGATED,,,860064284,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272878,6.47,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047881US,860314288,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843922,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,861002896,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272540,7.93,49993142,903791782,,,,MANIFEST AGGREGATED,,,859880118,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272892,6.47,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047904US,860396740,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843373,6.21,49993142,903791782,,,,MANIFEST AGGREGATED,,,861039855,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844240,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,860603465,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9234690384491000272526,6.88,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1047722US,859801718,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844714,5.39,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048278US,861562014,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842444,4.45,49993142,903791782,,,,MANIFEST AGGREGATED,,,861216807,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000843144,4.17,49993142,903791782,,,,MANIFEST AGGREGATED,,,860860944,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842383,4.54,49993142,903791782,,,,MANIFEST AGGREGATED,,,860653174,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844318,4.7,49993142,903791782,,,,MANIFEST AGGREGATED,,,861264902,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000842529,4.25,49993142,903791782,,,,MANIFEST AGGREGATED,,,861125418,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844288,4.14,49993142,903791782,,,,MANIFEST AGGREGATED,,,861049532,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844158,4.42,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048185US,861398034,FC,
13100147,8054.92,1000245755,1196211198,2204.99,2026-07-28 05:26:55,PURCHASE,92750903791782000001556916,9200190384491000844646,4.75,49993142,903791782,,,,MANIFEST AGGREGATED,,CE1048274US,861561894,FC,
