Document Number,Invoice Number,Invoice Time,GUID,Merchant Reference Number,Tracking Number,Parent Merchant ID,Merchant ID,Merchant Name,Currency,Base Fee,Discount Fee,Discount Percentage,Billed Fee,Signature Fee,Pickup Fee,Over Dimension Fee,Over Max Size Fee,Over-weight Fee,Fuel Surcharge,Peak Season Surcharge,Delivery Area Surcharge,Delivery Area Surcharge Extend,Truck Fee,Relabel Fee,Miscellaneous Fee,Credit,Approved Claim,Credit Card Surcharge,Total Billed Amount,Induction Facility,Induction Facility ZipCode,Consignee Address,Destination Facility,Destination ZipCode,Channel Code,Zone,Manifest Billing,Billable Weight,Billable Weight UOM,Scaled Weight,Scaled Weight UOM,Manifested Weight(lb/oz),Manifested Weight UOM(lb/oz),Manifested Weight,Manifested Weight UOM,IS Rated As DIM Weight,DIM Factor,Dim Weight(lbs),Dim Weight UOM(lbs),Dim Weight,Dim Weight UOM,Package Length,Package Width,Package Height,Package DIM UOM,Shipping Order Created Time,Induction Time,Billable Time,GUID Created Time,Shipped Time,Delivered Time,Service Type
3764,6603764250922988,2025-09-22 16:07:21,89035894,,UUS59A6607821359695,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,IAH,77450,,5,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:40,2025-09-14 04:20:51,2025-09-22 17:15:22,2025-09-14 04:20:51,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035895,,UUS59A6608822483105,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,MCI,66086,,4,,10.0000,OZS,9.6000,OZS,9.6000,OZS,9.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:26:10,2025-09-14 05:06:35,2025-09-22 17:15:22,2025-09-14 05:06:35,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035896,,UUS59A6605821629716,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,GNV,34491,,5,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:20:35,2025-09-14 04:37:00,2025-09-22 17:15:22,2025-09-14 04:37:00,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035897,,UUS59A6602821629593,660,3050,Falcon Fulfillment,USD,3.42,0,,3.42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.42,ORD,60634,,JFK,11694,,5,,7.0000,OZS,6.8800,OZS,6.8800,OZS,6.8800,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:05,2025-09-14 03:16:06,2025-09-22 17:15:22,2025-09-14 03:16:06,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035898,,UUS59A6604821409189,660,3050,Falcon Fulfillment,USD,3.45,0,,3.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.45,ORD,60634,,IAH,77059,,5,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:42:29,2025-09-14 04:07:27,2025-09-22 17:15:22,2025-09-14 04:07:27,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035899,,UUS59C6602834023614,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,CVG,45069,,3,,14.0000,OZS,13.6000,OZS,13.6000,OZS,13.6000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-13 05:37:47,2025-09-14 04:33:54,2025-09-22 17:15:22,2025-09-14 04:33:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035900,,UUS59A6604821544013,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,MEM,38111,,4,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:20:18,2025-09-14 06:11:21,2025-09-22 17:15:22,2025-09-14 06:11:21,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035901,,UUS59A6600822470281,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,JAX,32084,,5,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:31,2025-09-14 04:17:46,2025-09-22 17:15:22,2025-09-14 04:17:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035902,,UUS59A6605822701300,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92563,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:42:52,2025-09-14 06:16:48,2025-09-22 17:15:22,2025-09-14 06:16:48,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035903,,UUS59A6601821240273,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LAX,91914,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:43:44,2025-09-14 07:22:42,2025-09-22 17:15:22,2025-09-14 07:22:42,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035904,,UUS59A6605822249251,660,3050,Falcon Fulfillment,USD,3.66,0,,3.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.66,ORD,60634,,LAS,89138,,7,,9.0000,OZS,8.8000,OZS,8.8000,OZS,8.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:41:53,2025-09-14 07:03:41,2025-09-22 17:15:22,2025-09-14 07:03:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035905,,UUS5996608816789753,660,3050,Falcon Fulfillment,USD,3.61,0,,3.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.61,ORD,60634,,IAH,70131,,5,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-09 20:55:18,2025-09-14 04:43:51,2025-09-22 17:15:22,2025-09-14 04:43:51,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035906,,UUS59A6600821302413,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,DFW,79905,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:21,2025-09-14 06:35:41,2025-09-22 17:15:22,2025-09-14 06:35:41,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035907,,UUS59A6609821448664,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,MIA,33028,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:16:21,2025-09-14 04:12:34,2025-09-22 17:15:22,2025-09-14 04:12:34,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035908,,UUS59A6605821471181,660,3050,Falcon Fulfillment,USD,3.5,0,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ORD,60634,,TPA,33774,,6,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:43:54,2025-09-14 03:09:46,2025-09-22 17:15:22,2025-09-14 03:09:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035909,,UUS59A6601821208100,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,90035,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:43:51,2025-09-14 07:48:45,2025-09-22 17:15:22,2025-09-14 07:48:45,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035910,,UUS59A6601822319834,660,3050,Falcon Fulfillment,USD,3.58,0,,3.58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.58,ORD,60634,,TPA,34103,,6,,9.0000,OZS,8.8000,OZS,8.8000,OZS,8.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:39:29,2025-09-14 03:41:29,2025-09-22 17:15:22,2025-09-14 03:41:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035911,,UUS59A6601821356765,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LAX,93065,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:20:51,2025-09-14 06:57:45,2025-09-22 17:15:22,2025-09-14 06:57:45,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035912,,UUS59A6606821845161,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92880,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:21:38,2025-09-14 07:39:14,2025-09-22 17:15:22,2025-09-14 07:39:14,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035913,,UUS59A6606822007143,660,3050,Falcon Fulfillment,USD,3.52,0,,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.52,ORD,60634,,LAX,91326,,7,,6.0000,OZS,5.6000,OZS,5.6000,OZS,5.6000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:44:58,2025-09-14 07:08:47,2025-09-22 17:15:22,2025-09-14 07:08:47,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035914,,UUS59A6606821480749,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,92130,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:43:05,2025-09-14 07:04:08,2025-09-22 17:15:22,2025-09-14 07:04:08,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035915,,UUS59A6604821401099,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92101,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:42:03,2025-09-14 07:54:57,2025-09-22 17:15:22,2025-09-14 07:54:57,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035916,,UUS59A6602821017166,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,91708,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:58,2025-09-14 06:04:04,2025-09-22 17:15:22,2025-09-14 06:04:04,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035917,,UUS59A6606821022174,660,3050,Falcon Fulfillment,USD,3.91,0,,3.91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.91,ORD,60634,,LAX,92653,,7,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:28,2025-09-14 06:50:04,2025-09-22 17:15:22,2025-09-14 06:50:04,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035918,,UUS59A6603822670855,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92821,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:41:30,2025-09-14 06:48:56,2025-09-22 17:15:22,2025-09-14 06:48:56,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035919,,UUS59A6606822026217,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92324,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:46:17,2025-09-14 07:20:11,2025-09-22 17:15:22,2025-09-14 07:20:11,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035920,,UUS59A6608821820965,660,3050,Falcon Fulfillment,USD,3.87,0,,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,ORD,60634,,ATL,30309,,5,,15.0000,OZS,14.4000,OZS,14.4000,OZS,14.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:34,2025-09-14 03:47:46,2025-09-22 17:15:22,2025-09-14 03:47:46,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035921,,UUS59A6605821383267,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92612,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:20,2025-09-14 07:11:13,2025-09-22 17:15:22,2025-09-14 07:11:13,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035922,,UUS59A6609822040388,660,3050,Falcon Fulfillment,USD,3.87,0,,3.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.87,ORD,60634,,DFW,75104,,5,,15.0000,OZS,14.4000,OZS,14.4000,OZS,14.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:39:36,2025-09-14 05:14:38,2025-09-22 17:15:22,2025-09-14 05:14:38,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035923,,UUS59A6602822028943,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,91730,,7,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:16:04,2025-09-14 06:03:54,2025-09-22 17:15:22,2025-09-14 06:03:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035924,,UUS59A6605821526743,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,90035,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:22:31,2025-09-14 07:46:39,2025-09-22 17:15:22,2025-09-14 07:46:39,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035925,,UUS59A6603821020220,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAS,89131,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:16:11,2025-09-14 07:07:39,2025-09-22 17:15:22,2025-09-14 07:07:39,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035926,,UUS59A6603822005175,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92585,,7,,12.0000,OZS,12.0000,OZS,12.0000,OZS,12.0000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:25,2025-09-14 07:50:49,2025-09-22 17:15:22,2025-09-14 07:50:49,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035927,,UUS59A6604821412734,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,MCO,32751,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:33,2025-09-14 03:22:18,2025-09-22 17:15:22,2025-09-14 03:22:18,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035928,,UUS59A6604821351753,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,PHX,85203,,6,,8.0000,OZS,8.0000,OZS,8.0000,OZS,8.0000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:30,2025-09-14 08:32:10,2025-09-22 17:15:22,2025-09-14 08:32:10,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035929,,UUS59A6600821291772,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92612,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:23:29,2025-09-14 06:53:43,2025-09-22 17:15:22,2025-09-14 06:53:43,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035930,,UUS59A6606821821158,660,3050,Falcon Fulfillment,USD,3.71,0,,3.71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.71,ORD,60634,,SAT,78245,,6,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:26:06,2025-09-14 05:56:15,2025-09-22 17:15:22,2025-09-14 05:56:15,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035931,,UUS59A6604822454414,660,3050,Falcon Fulfillment,USD,4.06,0,,4.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.06,ORD,60634,,MCO,33897,,6,,15.9900,OZS,15.2000,OZS,15.2000,OZS,15.2000,OZS,No,,0.9897,LBS,15.8350,OZS,8.0000,6.0000,4.0000,IN,,2025-09-11 00:22:44,2025-09-14 03:32:03,2025-09-22 17:15:22,2025-09-14 03:32:03,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035932,,UUS59A6601821355450,660,3050,Falcon Fulfillment,USD,3.6,0,,3.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.6,ORD,60634,,LAX,92505,,7,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:23,2025-09-14 07:41:11,2025-09-22 17:15:22,2025-09-14 07:41:11,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035933,,UUS59A6606821282195,660,3050,Falcon Fulfillment,USD,3.44,0,,3.44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.44,ORD,60634,,LAX,92804,,7,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:54,2025-09-14 06:12:52,2025-09-22 17:15:22,2025-09-14 06:12:52,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035934,,UUS59A6600821305291,660,3050,Falcon Fulfillment,USD,3.57,0,,3.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.57,ORD,60634,,LAX,90720,,7,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:43,2025-09-14 08:04:29,2025-09-22 17:15:22,2025-09-14 08:04:29,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035935,,UUS59A6602821549433,660,3050,Falcon Fulfillment,USD,3.77,0,,3.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.77,ORD,60634,,LAX,91710,,7,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:20:48,2025-09-14 06:05:08,2025-09-22 17:15:22,2025-09-14 06:05:08,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035936,,UUS59A6606822462982,660,3050,Falcon Fulfillment,USD,4.1,0,,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1,ORD,60634,,LAX,91355,,7,,15.0000,OZS,14.4000,OZS,14.4000,OZS,14.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:11,2025-09-14 07:15:25,2025-09-22 17:15:22,2025-09-14 07:15:25,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035937,,UUS59A6605821540374,660,3050,Falcon Fulfillment,USD,3.8,0,,3.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8,ORD,60634,,LAX,92054,,7,,12.0000,OZS,11.2000,OZS,11.2000,OZS,11.2000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:22:27,2025-09-14 06:46:54,2025-09-22 17:15:22,2025-09-14 06:46:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035938,,UUS59A6607821535798,660,3050,Falcon Fulfillment,USD,3.7,0,,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7,ORD,60634,,AUS,78749,,5,,13.0000,OZS,12.8000,OZS,12.8000,OZS,12.8000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:43:11,2025-09-14 04:25:42,2025-09-22 17:15:22,2025-09-14 04:25:42,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035939,,UUS59A6600821335339,660,3050,Falcon Fulfillment,USD,3.38,0,,3.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.38,ORD,60634,,MIA,33301,,6,,5.0000,OZS,4.8000,OZS,4.8000,OZS,4.8000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:26:13,2025-09-14 03:03:45,2025-09-22 17:15:22,2025-09-14 03:03:45,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035940,,UUS59A6607821314489,660,3050,Falcon Fulfillment,USD,3.5,0,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ORD,60634,,MIA,33486,,6,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:25:23,2025-09-14 02:28:44,2025-09-22 17:15:22,2025-09-14 02:28:44,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035941,,UUS59A6601822662285,660,3050,Falcon Fulfillment,USD,3.67,0,,3.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.67,ORD,60634,,TPA,33908,,6,,11.0000,OZS,10.4000,OZS,10.4000,OZS,10.4000,OZS,No,,0.7423,LBS,11.8760,OZS,6.0000,6.0000,4.0000,IN,,2025-09-10 23:39:32,2025-09-14 03:36:54,2025-09-22 17:15:22,2025-09-14 03:36:54,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035942,,UUS59A6607821943208,660,3050,Falcon Fulfillment,USD,4.31,0,,4.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.31,ORD,60634,,TPA,34221,,6,,1.0000,LBS,1.0000,LBS,16.0000,OZS,16.0000,OZS,No,,0.7420,LBS,0.7420,LBS,6.0000,6.0000,4.0000,IN,,2025-09-11 00:21:38,2025-09-14 03:04:25,2025-09-22 17:15:22,2025-09-14 03:04:25,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035943,,UUS59A6605821939353,660,3050,Falcon Fulfillment,USD,4.46,0,,4.46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.46,ORD,60634,,TPA,33765,,6,,2.0000,LBS,1.2500,LBS,20.0000,OZS,20.0000,OZS,No,,0.9900,LBS,0.9900,LBS,8.0000,6.0000,4.0000,IN,,2025-09-11 00:25:46,2025-09-14 04:04:27,2025-09-22 17:15:22,2025-09-14 04:04:27,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035944,,UUS59A6603821508901,660,3050,Falcon Fulfillment,USD,3.53,0,,3.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.53,ORD,60634,,MIA,33467,,6,,8.0000,OZS,7.2000,OZS,7.2000,OZS,7.2000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-10 23:45:14,2025-09-14 03:41:26,2025-09-22 17:15:22,2025-09-14 03:41:26,,Ground Express
3764,6603764250922988,2025-09-22 16:07:21,89035945,,UUS59A6608821351362,660,3050,Falcon Fulfillment,USD,3.5,0,,3.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.5,ORD,60634,,MIA,33032,,6,,7.0000,OZS,6.4000,OZS,6.4000,OZS,6.4000,OZS,No,,0.3054,LBS,4.8870,OZS,6.6300,3.2500,2.7500,IN,,2025-09-11 00:21:54,2025-09-14 03:18:01,2025-09-22 17:15:22,2025-09-14 03:18:01,,Ground Express
