shipment_order_id,shipment_created_date,label_id,label_legacy_id,account_id,shipment_id,order_id,box_id,box_name,status,tracking_number,alternate_tracking_id,order_number,order_account_id,carrier,shipping_name,shipping_method,cost,box_code,device_id,delivered,picked_up,refunded,needs_refund,profile,partner_fulfillment_id,full_size_to_print,packing_slip,warehouse,warehouse_id,insurance_amount,carrier_account_id,source,label_created_date,tracking_url,package_number,parcelview_url,tracking_status,in_shipping_container,shipping_container_id,dim_weight,dim_height,dim_width,dim_length
T3JkZXI6Nzk3Nzk2OTg3,2026-04-14T16:57:10,U2hpcHBpbmdMYWJlbDo2MDQwOTIzNjU=,604092365,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDMwODU5,T3JkZXI6Nzk3Nzk2OTg3,49982,POLY BUBBLE #0,valid,9200190380878200005154,9200190380878200005154,797796987,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.24,02,shipping web,,,,,default,6469214863551,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T16:57:10,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005154,1,,UNKNOWN,False,,0.7500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3ODQ4OTc1,2026-04-14T17:00:02,U2hpcHBpbmdMYWJlbDo2MDQwOTQ1OTk=,604094599,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDMzMTc2,T3JkZXI6Nzk3ODQ4OTc1,49982,POLY BUBBLE #0,valid,9200190380878200005161,9200190380878200005161,797848975,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.22,02,shipping web,,,,,default,6469218762943,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T17:00:02,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005161,1,,UNKNOWN,False,,0.7500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3ODA3Njkw,2026-04-14T17:01:48,U2hpcHBpbmdMYWJlbDo2MDQwOTU4MDM=,604095803,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDM0NDI5,T3JkZXI6Nzk3ODA3Njkw,49982,POLY BUBBLE #0,valid,9200190380878200005178,9200190380878200005178,797807690,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.09,02,shipping web,,,,,default,6469224038591,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T17:01:48,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005178,1,,UNKNOWN,False,,0.7100 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk3ODYwMDA3,2026-04-14T17:26:14,U2hpcHBpbmdMYWJlbDo2MDQxMTI5NDE=,604112941,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDU0MjE2,T3JkZXI6Nzk3ODYwMDA3,48203,8X4X4,valid,9234690380878200009994,9234690380878200009994,797860007,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.31,02,shipping web,,,,,default,6469266014399,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T17:26:14,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200009994,1,,UNKNOWN,False,,2.0400 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk3ODEwNzA3,2026-04-14T17:35:28,U2hpcHBpbmdMYWJlbDo2MDQxMTg4NTc=,604118857,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDYxMTE5,T3JkZXI6Nzk3ODEwNzA3,48204,POLY BUBBLE #2,valid,9234690380878200010006,9234690380878200010006,797810707,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.65,02,shipping web,,,,,default,6469283381439,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T17:35:28,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010006,1,,UNKNOWN,False,,1.0700 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk3ODkyNDI4,2026-04-14T17:38:05,U2hpcHBpbmdMYWJlbDo2MDQxMjA5NTc=,604120957,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMDYzNDEy,T3JkZXI6Nzk3ODkyNDI4,46863,10X8X4,valid,9234690380878200010013,9234690380878200010013,797892428,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.29,02,shipping web,,,,,default,6469289214143,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T17:38:05,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010013,1,,UNKNOWN,False,,2.0675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3ODk4NTEy,2026-04-14T23:11:03,U2hpcHBpbmdMYWJlbDo2MDQyODYwNzI=,604286072,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQxNTE1,T3JkZXI6Nzk3ODk4NTEy,46863,10X8X4,valid,9234690380878200010020,9234690380878200010020,797898512,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6469775491263,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:11:03,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010020,1,,UNKNOWN,False,,2.2075 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3ODk4NTU0,2026-04-14T23:14:05,U2hpcHBpbmdMYWJlbDo2MDQyODY3MjA=,604286720,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQyMjA0,T3JkZXI6Nzk3ODk4NTU0,46863,10X8X4,valid,9234690380878200010037,9234690380878200010037,797898554,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6469781455039,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:14:05,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010037,1,,UNKNOWN,False,,3.2175 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3ODk4NTM0,2026-04-14T23:17:05,U2hpcHBpbmdMYWJlbDo2MDQyODcyNDg=,604287248,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQyODEw,T3JkZXI6Nzk3ODk4NTM0,49983,POLY BUBBLE #1,valid,9200190380878200005185,9200190380878200005185,797898534,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.52,02,shipping web,,,,,default,6469783912639,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:17:05,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005185,1,,UNKNOWN,False,,0.3675 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk3ODk5MDYy,2026-04-14T23:18:10,U2hpcHBpbmdMYWJlbDo2MDQyODc0NDE=,604287441,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQzMDAy,T3JkZXI6Nzk3ODk5MDYy,46863,10X8X4,valid,9234690380878200010044,9234690380878200010044,797899062,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.72,02,shipping web,,,,,default,6469784436927,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:18:10,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010044,1,,UNKNOWN,False,,4.2400 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk3ODk4MDg4,2026-04-14T23:26:11,U2hpcHBpbmdMYWJlbDo2MDQyODg4MTM=,604288813,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQ0NTM2,T3JkZXI6Nzk3ODk4MDg4,49983,POLY BUBBLE #1,valid,9200190380878200005192,9200190380878200005192,797898088,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.78,02,shipping web,,,,,default,6469790924991,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:26:11,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005192,1,,UNKNOWN,False,,0.7475 lb,2.0000 inch,7.10 inch,10.70 inch
T3JkZXI6Nzk3OTMxMDEw,2026-04-14T23:27:07,U2hpcHBpbmdMYWJlbDo2MDQyODg5OTM=,604288993,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzMjQ0NzMx,T3JkZXI6Nzk3OTMxMDEw,46863,10X8X4,valid,9234690380878200010051,9234690380878200010051,797931010,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6469791383743,[],,Primary,115706,0.00,41752,shipping web,2026-04-14T23:27:07,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010051,1,,UNKNOWN,False,,3.6200 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk4MDE1NjI1,2026-04-15T13:56:51,U2hpcHBpbmdMYWJlbDo2MDQ0NzUyODY=,604475286,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDY1NjI0,T3JkZXI6Nzk4MDE1NjI1,46863,10X8X4,valid,9234690380878200010068,9234690380878200010068,798015625,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.65,02,shipping web,,,,,default,6470687129791,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T13:56:51,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010068,1,,UNKNOWN,False,,2.0675 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk4MDI3NDEx,2026-04-15T13:57:33,U2hpcHBpbmdMYWJlbDo2MDQ0NzYyODE=,604476281,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDY2NTA0,T3JkZXI6Nzk4MDI3NDEx,46863,10X8X4,valid,9234690380878200010075,9234690380878200010075,798027411,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.68,02,shipping web,,,,,default,6470698008767,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T13:57:33,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010075,1,,UNKNOWN,False,,2.4075 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk4MDI3NjUy,2026-04-15T14:00:35,U2hpcHBpbmdMYWJlbDo2MDQ0NzgzMzU=,604478335,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDY4OTQx,T3JkZXI6Nzk4MDI3NjUy,48203,8X4X4,valid,9234690380878200010082,9234690380878200010082,798027652,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.19,02,shipping web,,,,,default,6470700204223,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:00:35,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010082,1,,UNKNOWN,False,,1.6000 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk4MDQxOTEx,2026-04-15T14:05:20,U2hpcHBpbmdMYWJlbDo2MDQ0ODE0NDc=,604481447,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDcyNjM3,T3JkZXI6Nzk4MDQxOTEx,49982,POLY BUBBLE #0,valid,9200190380878200005208,9200190380878200005208,798041911,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.24,02,shipping web,,,,,default,6470708920511,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:05:20,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005208,1,,UNKNOWN,False,,0.7500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk4MDUxMzI0,2026-04-15T14:06:30,U2hpcHBpbmdMYWJlbDo2MDQ0ODI0MTM=,604482413,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDczNzcz,T3JkZXI6Nzk4MDUxMzI0,48203,8X4X4,valid,9234690380878200010099,9234690380878200010099,798051324,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.35,02,shipping web,,,,,default,6470710329535,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:06:30,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010099,1,,UNKNOWN,False,,2.0900 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk4MDk5MTA2,2026-04-15T14:09:34,U2hpcHBpbmdMYWJlbDo2MDQ0ODQ1MTQ=,604484514,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDc2MDg3,T3JkZXI6Nzk4MDk5MTA2,49982,POLY BUBBLE #0,valid,9200190380878200005215,9200190380878200005215,798099106,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.78,02,shipping web,,,,,default,6470714130623,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:09:34,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005215,1,,UNKNOWN,False,,0.9600 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk4MTU4Njkz,2026-04-15T14:14:28,U2hpcHBpbmdMYWJlbDo2MDQ0ODgzMjI=,604488322,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDgwMjQy,T3JkZXI6Nzk4MTU4Njkz,48203,8X4X4,valid,9234690380878200010105,9234690380878200010105,798158693,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.35,02,shipping web,,,,,default,6470729826495,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:14:28,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010105,1,,UNKNOWN,False,,2.2900 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk4MTcwMzUz,2026-04-15T14:15:27,U2hpcHBpbmdMYWJlbDo2MDQ0ODk1NjQ=,604489564,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDgxNDc4,T3JkZXI6Nzk4MTcwMzUz,49982,POLY BUBBLE #0,valid,9200190380878200005222,9200190380878200005222,798170353,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,6.09,02,shipping web,,,,,default,6470733725887,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:15:27,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005222,1,,UNKNOWN,False,,0.7500 lb,2.0000 inch,5.80 inch,8.70 inch
T3JkZXI6Nzk4MTg0MDUx,2026-04-15T14:18:47,U2hpcHBpbmdMYWJlbDo2MDQ0OTIyODI=,604492282,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDg0MzQx,T3JkZXI6Nzk4MTg0MDUx,49981,POLY BUBBLE #00,valid,9200190380878200005239,9200190380878200005239,798184051,84983,usps_modern,$6.99 Standard shipping (3-5 days),USPS_GROUND_ADVANTAGE,5.62,02,shipping web,,,,,default,6470743326911,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:18:47,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005239,1,,UNKNOWN,False,,0.3806 lb,2.0000 inch,4.80 inch,8.65 inch
T3JkZXI6Nzk4MTk5ODA4,2026-04-15T14:22:18,U2hpcHBpbmdMYWJlbDo2MDQ0OTQ5NDg=,604494948,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDg3MjEy,T3JkZXI6Nzk4MTk5ODA4,48204,POLY BUBBLE #2,valid,9234690380878200010112,9234690380878200010112,798199808,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.65,02,shipping web,,,,,default,6470752141503,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:22:18,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010112,1,,UNKNOWN,False,,1.4000 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk4MjA1MDcx,2026-04-15T14:24:11,U2hpcHBpbmdMYWJlbDo2MDQ0OTY0MTA=,604496410,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDg4ODYw,T3JkZXI6Nzk4MjA1MDcx,48203,8X4X4,valid,9234690380878200010129,9234690380878200010129,798205071,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.31,02,shipping web,,,,,default,6470754992319,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:24:11,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010129,1,,UNKNOWN,False,,2.1600 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk4MjI3NDcz,2026-04-15T14:24:53,U2hpcHBpbmdMYWJlbDo2MDQ0OTY5MTY=,604496916,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDg5Mzk3,T3JkZXI6Nzk4MjI3NDcz,48204,POLY BUBBLE #2,valid,9234690380878200010136,9234690380878200010136,798227473,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6470756270271,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:24:53,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010136,1,,UNKNOWN,False,,1.3500 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk4MjI5Njgx,2026-04-15T14:28:33,U2hpcHBpbmdMYWJlbDo2MDQ0OTk3ODA=,604499780,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDkyMzU3,T3JkZXI6Nzk4MjI5Njgx,46863,10X8X4,valid,9234690380878200010143,9234690380878200010143,798229681,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.97,02,shipping web,,,,,default,6470767771839,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:28:33,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010143,1,,UNKNOWN,False,,6.9800 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk4NDIyMzcy,2026-04-15T14:33:20,U2hpcHBpbmdMYWJlbDo2MDQ1MDQxMjU=,604504125,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNDk2ODQ0,T3JkZXI6Nzk4NDIyMzcy,48203,8X4X4,valid,9234690380878200010150,9234690380878200010150,798422372,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,8.35,02,shipping web,,,,,default,6470776848575,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T14:33:20,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010150,1,,UNKNOWN,False,,2.3300 lb,4.0000 inch,4.00 inch,8.00 inch
T3JkZXI6Nzk4MjA2MjMw,2026-04-15T17:18:21,U2hpcHBpbmdMYWJlbDo2MDQ2NDI0MjQ=,604642424,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNjQ3NzU4,T3JkZXI6Nzk4MjA2MjMw,48204,POLY BUBBLE #2,valid,9200190380878200005246,9200190380878200005246,798206230,90294,usps_modern,Standard,USPS_GROUND_ADVANTAGE,5.78,02,shipping web,,,,,default,6618187989153,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T17:18:21,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005246,1,,UNKNOWN,False,,0.7150 lb,2.0000 inch,8.38 inch,10.75 inch
T3JkZXI6Nzk4NDYwNzUz,2026-04-15T17:25:14,U2hpcHBpbmdMYWJlbDo2MDQ2NDcwMDg=,604647008,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNjUyNTc4,T3JkZXI6Nzk4NDYwNzUz,46863,10X8X4,valid,9234690380878200010167,9234690380878200010167,798460753,84983,usps_modern,Free Standard Shipping (3-5 days),USPS_GROUND_ADVANTAGE,7.52,02,shipping web,,,,,default,6471263256767,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T17:25:14,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010167,1,,UNKNOWN,False,,5.6300 lb,4.0000 inch,8.00 inch,10.00 inch
T3JkZXI6Nzk4MTEwNjU1,2026-04-15T18:45:15,U2hpcHBpbmdMYWJlbDo2MDQ2OTkzNzA=,604699370,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzExMTkx,T3JkZXI6Nzk4MTEwNjU1,46874,S-POLY,valid,9200190380878200005253,9200190380878200005253,798110655,84985,usps_modern,Economy,USPS_GROUND_ADVANTAGE,6.60,02,shipping web,,,,,default,6240795132182,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T18:45:15,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005253,1,,UNKNOWN,False,,0.5200 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk4NTM4MTM4,2026-04-15T18:47:17,U2hpcHBpbmdMYWJlbDo2MDQ3MDA0OTY=,604700496,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzEyMzY3,T3JkZXI6Nzk4NTM4MTM4,46875,M-POLY,valid,9234690380878200010174,9234690380878200010174,798538138,84985,usps_modern,Economy,USPS_GROUND_ADVANTAGE,7.41,02,shipping web,,,,,default,6240797524246,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T18:47:17,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010174,1,,UNKNOWN,False,,2.0400 lb,2.0000 inch,14.50 inch,16.00 inch
T3JkZXI6Nzk4NTQzNzMx,2026-04-15T19:00:21,U2hpcHBpbmdMYWJlbDo2MDQ3MDgyMTM=,604708213,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzIwNjcx,T3JkZXI6Nzk4NTQzNzMx,46874,S-POLY,valid,9200190380878200005260,9200190380878200005260,798543731,84868,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,5.39,02,shipping web,,,,,default,6162495996152,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:00:21,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005260,1,,UNKNOWN,False,,0.2700 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk4MTUyODE1,2026-04-15T19:00:54,U2hpcHBpbmdMYWJlbDo2MDQ3MDg1NDI=,604708542,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzIwOTkw,T3JkZXI6Nzk4MTUyODE1,46874,S-POLY,valid,9200190380878200005277,9200190380878200005277,798152815,83998,usps_modern,USPS Ground Advantage,USPS_GROUND_ADVANTAGE,5.89,02,shipping web,,,,,default,5989438816574,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:00:54,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005277,1,,UNKNOWN,False,,0.2000 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk3OTk4NzQ2,2026-04-15T19:08:48,U2hpcHBpbmdMYWJlbDo2MDQ3MTMxNzY=,604713176,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzI2MDAx,T3JkZXI6Nzk3OTk4NzQ2,46874,S-POLY,valid,9200190380878200005284,9200190380878200005284,797998746,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,5.39,02,shipping web,,,,,default,6096615899360,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:08:48,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005284,1,,UNKNOWN,False,,0.4200 lb,2.0000 inch,10.00 inch,12.00 inch
T3JkZXI6Nzk4NDcyMjQ5,2026-04-15T19:13:05,U2hpcHBpbmdMYWJlbDo2MDQ3MTU3MzY=,604715736,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzI4NzUw,T3JkZXI6Nzk4NDcyMjQ5,46875,M-POLY,valid,9234690380878200010181,9234690380878200010181,798472249,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,6.83,02,shipping web,,,,,default,6096622551264,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:13:05,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010181,1,,UNKNOWN,False,,1.3650 lb,2.0000 inch,14.50 inch,16.00 inch
T3JkZXI6Nzk4MDc4NTY0,2026-04-15T19:18:22,U2hpcHBpbmdMYWJlbDo2MDQ3MTgyNTk=,604718259,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzMxNTQx,T3JkZXI6Nzk4MDc4NTY0,56814,L-POLY,valid,9234690380878200010198,9234690380878200010198,798078564,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,7.41,02,shipping web,,,,,default,6096632250592,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:18:22,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010198,1,,UNKNOWN,False,,2.0438 lb,1.0000 inch,12.00 inch,20.00 inch
T3JkZXI6Nzk3OTE1MjE3,2026-04-15T19:22:40,U2hpcHBpbmdMYWJlbDo2MDQ3MjA0MzQ=,604720434,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzMzODMx,T3JkZXI6Nzk3OTE1MjE3,56814,L-POLY,valid,9234690380878200010204,9234690380878200010204,797915217,85157,usps_modern,Standard Shipping,USPS_GROUND_ADVANTAGE,7.94,02,shipping web,,,,,default,6096637952224,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:22:40,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9234690380878200010204,1,,UNKNOWN,False,,5.4938 lb,1.0000 inch,12.00 inch,20.00 inch
T3JkZXI6Nzk4MTIzMTAw,2026-04-15T19:36:48,U2hpcHBpbmdMYWJlbDo2MDQ3Mjg4ODU=,604728885,QWNjb3VudDo4MzY2Mw==,U2hpcG1lbnQ6NzgzNzQzMjE1,T3JkZXI6Nzk4MTIzMTAw,46874,S-POLY,valid,9200190380878200005291,9200190380878200005291,798123100,83998,usps_modern,USPS Ground Advantage,USPS_GROUND_ADVANTAGE,6.22,02,shipping web,,,,,default,5989487182142,[],,Primary,115706,0.00,41752,shipping web,2026-04-15T19:36:48,https://tools.usps.com/go/TrackConfirmAction_input?strOrigTrackNum=9200190380878200005291,1,,UNKNOWN,False,,0.7400 lb,2.0000 inch,10.00 inch,12.00 inch
